id,LoanTypeDescription,Source,Rate,LoanTerm,AmountDisbursed,LoanOpenDate,LoanPayment,LoanPaymentMethodDesc,LoanCreditHighBal,PaymentMethods,InstancesOfDelinquency,CreditLifeInsurance,CreditDisabilityInsurance,ApprovalOfficerNumber,BranchName,IsRefinance,IsAddon,IsSecure,Zip,CreditScore,BankruptcyScore,OccupancyStatus,OccupancyDuration,MonthlyRent,Occupation,EmployedMonths,EmploymentStatus,IncomeVerifyMethod,TotalMonthlyIncome,MonthlyLiability,CoCreditScore,CoBankruptcyScore,CoOccupancyStatus,CoOccupancyDuration,CoMonthlyRent,CoOccupation,CoEmployedMonths,CoEmploymentStatus,CoTotalMonthlyIncome,CoMonthlyLiability,TotalDebtToIncomeFund,RevolvingDebtAmounts,NumberOfOpenRevolvingAccounts,TotalUnsecureBalance,TotalMonthlyDebt,Age_LoanOpenDate,MonthsOfMembership_loanopendate,AccountOpenDate,MonthsOfMembership,EstatementIndicator,DebitCardIndicator,CreditCardIndicator,DirectDepositsReceived,AvgDirectDeposit,SavingsProductsPreLoan,SavingsProductsPostLoan,LoanProductsPreLoan,LoanProductsPostLoan,AvgTotalDeposits,HomeBankingFirstLogInDate,NumberOfLoginsBeforeLoan,NumberOfLoginsAfterLoan,DealershipName,TotalVehicleValue,FundedLTV,EstimatedVehiclePayment,VehicleColor,VehicleMake,VehicleModel,VehicleMileage,IsNewVehicle,VehicleYear,IsIndirectLoan,TradeValue,TradeAllowance,TradeType,TradePayoff,TradeMake,TradeModel,GAPInsurance,IWS,BinaryTarget
119666,USEDAUTO,LENDER,8.0,81,28761.4,19APR2014,462.27,Cash,28762.0,Unknown--Cash-17-Check-2-HomeBanking-11,0,N,N,1306,Oviedo,N,N,Y,32839-6076,641,279,RENT,16,850.0,MECHANICALENGINEER,24,EM,,5000.0,818.0,,,,,,,,,,,42.605,7638.0,8.0,43819.0,1280.27,25,0,12APR2014,41,Y,N,N,2.0,459.0,1,0,0,0,48.1296,5/29/2014,0,2632,COASTINFINITI,26300.0,109.359,452.09,,INFINITI,G37-V6,54418,N,2010,N,0.0,0.0,,0.0,,,Y,Y,0
118547,USEDAUTO,LENDER,7.5,75,15863.65,09APR2014,266.48,Cash,15864.0,Unknown--ACH-10-Check-1,0,N,N,1249,Kissimmee,N,N,Y,34714,0,270,LIVEWITHPARENTS,48,0.0,ASSISTANTMANAGER,48,EM,,2638.38,0.0,,,,,,,,,,,10.1,0.0,0.0,0.0,266.48,21,0,09APR2014,41,Y,N,N,1.0,5.0,0,0,0,0,9.4958,,0,0,AUTOMARKETOFFLORIDA,17200.0,92.231,255.46,,HYUNDAI,GENESIS-4CYL.,63312,N,2010,N,0.0,0.0,,0.0,,,Y,N,0
335956,INDIRECTNEWAUTO,GATEWAY,2.39,60,28580.86,23AUG2016,504.67,Coupon,28580.86,HomeBanking-13,0,N,N,1617,ConsumerLending,N,N,Y,32751,846,414,OWN,48,0.0,ADMISSIONSMANAGER,84,EM,,7500.0,1162.0,,,,,,,,,,,22.268,1845.0,5.0,1845.0,1666.67,40,238,31OCT1996,251,Y,Y,N,26.0,588.4615,2,0,0,0,2878.9484,12/2/2012,119,28,HOLLERHYUNDAI,26920.0,106.17,439.35,,HYUNDAI,ELANTRAGT5DRHBAUTO,10,Y,2016,Y,0.0,0.0,,0.0,,,N,N,0
100514,INDIRECTNEWAUTO,GATEWAY,5.74,72,17522.97,18FEB2014,170.0,Coupon,17523.0,Unknown--ACH-30-Draft-4,0,N,N,1054,,N,N,Y,34743,687,294,RENT,12,200.0,HOUSEKEEPING,8,EM,,2600.0,257.0,,,,,,,,,,,28.69,0.0,0.0,0.0,427.0,44,0,18FEB2014,43,N,N,N,2.0,7.5,0,1,0,0,2.9838,,0,0,STARLINGCHEVROLETKISSIMMEE,16245.0,107.867,287.57,,CHEVROLET,SONIC,80,Y,2014,Y,0.0,0.0,,0.0,,,N,N,0
337038,USEDAUTO,LENDER,4.0,75,19603.95,18AUG2016,296.34,Coupon,19603.95,Unknown-,0,N,N,1119,EastOrlando,Y,N,Y,32826,740,393,RENT,6,300.0,POSTDOCTORALASSOCIATE,53,EM,,3762.64,427.18,,,,,,,,,,,27.202,0.0,3.0,53397.0,723.52,28,5,24MAR2016,18,Y,Y,N,1.0,572.0,2,0,1,0,2318.0095,,0,0,,65200.0,30.067,302.33,,MASERATI,GHIBLI,25000,N,2014,N,0.0,0.0,,0.0,,,N,N,0
127673,USEDAUTO,LENDER,14.5,60,15318.4,06MAY2014,362.6,Cash,15319.0,Unknown--ACH-34,0,N,N,97292,Kissimmee,N,N,Y,32110-6714,588,266,LIVEWITHPARENTS,84,100.0,COMPUTERSPECIALIST,19,EM,,1313.0,124.0,,,,,,,,,,,44.676,3851.0,6.0,3851.0,486.6,22,0,06MAY2014,40,Y,N,N,1.0,40.0,0,0,0,0,7.9016,6/27/2014,0,22,WINTERHAVENHONDA,16750.0,91.453,398.16,,HONDA,CR-V-4CYL.,85662,N,2008,N,0.0,0.0,,0.0,,,Y,N,0
365540,INDIRECTNEWAUTO,GATEWAY,4.45,84,20316.2,02DEC2016,282.44,Coupon,20316.2,ACH-8-Draft-1,0,N,N,1394,ConsumerLending,N,N,Y,32824-5523,673,241,RENT,72,450.0,OPERATIONSMANAGER,24,EM,,6000.0,836.0,,,,,,,,,,,26.141,11137.0,5.0,11137.0,1118.44,52,0,02DEC2016,9,N,N,N,,,0,0,0,0,0.202,,0,0,UNIVERSALNISSAN,24375.0,83.34899999999998,319.73,,HYUNDAI,VELOSTER3DRCPEAUTO,14,Y,2016,Y,0.0,0.0,,0.0,,,N,N,0
248726,INDIRECTUSEDAUTO,GATEWAY,3.49,72,35156.79,25SEP2015,542.69,Coupon,35156.79,ACH-23,0,N,N,1340,ConsumerLending,N,N,Y,34741,670,330,BUYING,156,0.0,DRIVER,132,EM,,5935.0,1381.0,,,,,,,,,,,32.413000000000004,7431.0,5.0,7431.0,1923.69,72,0,25SEP2015,24,N,N,N,,,0,0,0,0,5.0,,0,0,EVOLUTIONAUTO,42050.0,83.60700000000001,544.13,,FORD,F150PICKUP,9702,N,2014,Y,0.0,0.0,,0.0,,,N,N,0
235963,INDIRECTNEWAUTO,GATEWAY,5.99,75,31911.16,13AUG2015,511.13,Coupon,31911.16,Cash-9-Check-9,0,N,N,1054,,N,N,Y,34758,650,168,OTHER,16,400.0,,0,RM,,2890.0,718.01,595.0,296.0,OTHER,16.0,400.0,OPERATOR,13.0,EM,2000.0,0.0,41.496,5428.0,9.0,5734.0,1229.14,34,0,13AUG2015,25,Y,N,N,,,0,0,0,0,20.1346,,0,0,UNIVERSALNISSAN,24510.0,130.196,470.49,,HYUNDAI,SONATA,5,Y,2015,Y,330.0,330.0,,0.0,CHEVROLET,MALIBU,N,N,0
279885,INDIRECTUSEDAUTO,GATEWAY,2.79,60,6385.34,04FEB2016,114.27,Coupon,6385.34,Draft-10-HomeBanking-1,0,N,N,1484,ConsumerLending,N,N,Y,34744,759,162,BUYING,24,0.0,RETIRED,72,RE,,4400.0,4207.0,754.0,140.0,BUYING,24.0,0.0,RETIRED,72.0,RE,4900.0,0.0,46.465,33930.0,5.0,33930.0,4321.27,59,0,03FEB2016,19,N,N,N,,,1,0,0,0,549.7713,,0,0,KISSELBACKFORD,8050.0,79.321,115.44,,SMART,FORTWO,29783,N,2013,Y,0.0,0.0,,0.0,,,N,N,0
180726,USEDAUTO,LENDER,3.35,60,11255.87,13NOV2014,204.3,Coupon,11255.87,Cash-46,0,N,N,1484,EastOrlando,N,N,Y,32828,0,0,LIVEWITHPARENTS,60,200.0,SERVER,6,EM,PAYSTUBS,783.41,235.0,800.0,300.0,OWN,36.0,0.0,RETIRED,178.0,RE,600.0,0.0,41.691,947.0,3.0,947.0,439.3,19,0,10NOV2014,34,Y,N,N,,,2,0,0,0,2.5,,0,0,ENTERPRISE,14250.0,78.98899999999998,202.94,,HYUNDAI,ELANTRA,37076,N,2013,N,0.0,0.0,,0.0,,,N,N,0
288498,USEDAUTO,CONSUMER,2.49,69,21880.79,02MAR2016,341.05,Coupon,21880.79,Check-1-HomeBanking-13,0,N,N,1289,VirtualBranch,N,N,Y,34736-9555,603,186,BUYING,12,0.0,TECHNICIAN,48,EM,W-2,5018.73,1858.0,,,,,,,,,,,43.817,4784.0,2.0,5098.0,2199.05,39,0,02MAR2016,18,Y,N,N,,,0,0,0,0,189.6232,,0,0,FIELDSBMW,25600.0,85.47200000000002,339.07,,BMW,5SERIES,64572,N,2012,N,0.0,0.0,,0.0,,,Y,Y,0
278914,USEDAUTO,LENDER,6.7,66,19720.53,28JAN2016,359.09,Coupon,19720.53,ACH-19,0,N,N,1439,St.Cloud,N,N,Y,34744,664,288,LIVEWITHPARENTS,24,300.0,CUSTOMERSERVICETECH,54,EM,,2426.67,217.06,,,,,,,,,,,36.105,967.0,3.0,24975.0,576.15,28,0,28JAN2016,20,N,N,N,,,0,0,0,0,5.0,,0,0,,17450.0,113.012,349.53,,HONDA,ACCORD-4CYL.,40839,N,2012,N,0.0,0.0,,0.0,,,Y,N,0
337985,INDIRECTNEWAUTO,GATEWAY,3.75,84,26456.91,18AUG2016,355.85,Coupon,26456.91,Cash-16,0,N,N,1617,ConsumerLending,N,N,Y,32832,778,503,LIVEWITHPARENTS,72,300.0,MANAGER,18,EM,,2500.0,0.0,,,,,,,,,,,26.366,0.0,1.0,0.0,355.85,23,0,18AUG2016,13,N,N,N,,,0,0,0,0,5.0,,0,0,UNIVERSALNISSAN,20060.0,131.889,300.43,,HYUNDAI,ELANTRA,12,Y,2017,Y,0.0,0.0,,0.0,,,N,N,0
406838,USEDAUTO,LENDER,4.15,34,9413.78,01MAY2017,294.45,Coupon,9413.78,Check-1-HomeBanking-4,0,N,N,1394,MSC,N,N,Y,34743-3618,704,363,RENT,180,970.0,BRANCHMANAGER,72,EM,,3500.0,62.0,,,,,,,,,,,37.899,1575.0,8.0,1575.0,356.45,29,112,30JAN2008,116,Y,Y,Y,14.0,899.8028,3,0,0,0,1712.3935,3/2/2014,456,45,,11125.0,84.618,301.84,,NISSAN,JUKE-4CYL.TURBO,79670,N,2012,N,0.0,0.0,,0.0,,,N,N,0
233768,INDIRECTUSEDAUTO,GATEWAY,16.49,72,17786.5,08AUG2015,393.28,Coupon,17786.5,Unknown--ACH-2-HomeBanking-11,2,N,N,1394,,N,N,Y,34758,597,287,LIVEWITHPARENTS,24,0.0,TEACHER,108,EM,,3500.0,443.74,,,,,,,,,,,23.915,0.0,0.0,35991.0,837.02,56,0,07AUG2015,25,N,N,N,30.0,1368.6486,1,0,0,0,125.0618,,0,0,KISSELBACKFORD,16975.0,104.781,375.47,,HONDA,ACCORDSDN,37145,N,2011,Y,1000.0,1000.0,,0.0,TOYOTA,COROLLA,N,N,0
276704,INDIRECTNEWAUTO,GATEWAY,3.74,75,24520.81,20JAN2016,367.71,Coupon,24520.81,ACH-18,0,N,N,1054,ConsumerLending,N,N,Y,33844,681,323,LIVEWITHPARENTS,48,300.0,MERCHANDISE,1,EM,,2272.67,15.0,,,,,,,,,,,30.04,88.0,2.0,88.0,382.71,25,0,19JAN2016,20,N,N,N,,,1,0,0,0,5.0,,0,0,UNIVERSALNISSAN,18925.0,129.56799999999998,366.41,,NISSAN,SENTRA4DRSDNI4CVTS,5,Y,2015,Y,0.0,-3000.0,,3000.0,FORD,FIESTA,N,N,0
304588,USEDAUTO,CONSUMER,7.49,72,29267.94,26APR2016,507.48,Cash,29267.94,Check-1-HomeBanking-2,0,N,N,1484,ConsumerLending,N,N,Y,32765-5160,645,236,BUYING,21,0.0,ASSISTANTGM,326,EM,,6084.0,1245.0,,,,,,,,,,,28.805,16588.0,6.0,16588.0,1752.48,46,312,10APR1990,329,Y,N,N,114.0,953.894,2,0,0,2,206.9748,10/25/2012,1361,1451,CARMAX,29550.0,99.045,504.83,,MERCEDES-BENZ,GLKCLASS,30522,N,2012,N,0.0,0.0,,0.0,,,N,N,0
417894,INDIRECTNEWAUTO,GATEWAY,3.45,84,21017.41,05JUN2017,281.99,Coupon,21017.41,ACH-3,0,N,N,1289,ConsumerLending,N,N,Y,34744-2620,779,369,BUYING,25,0.0,,94,EM,,4583.33,1123.0,,,,,,,,,,,30.654,2130.0,6.0,2130.0,1404.99,28,0,05JUN2017,3,N,N,N,,,0,0,0,0,5.0,,0,0,UNIVERSALNISSAN,21360.0,98.396,401.0,,HYUNDAI,ELANTRA,5,Y,2017,Y,0.0,-5700.0,,5700.0,NISSAN,SENTRA,N,N,0
123361,INDIRECTUSEDAUTO,GATEWAY,12.5,75,17108.36,22APR2014,331.52,Cash,17109.0,ACH-35-Cash-2,8,N,N,1340,,N,N,Y,32821,608,284,RENT,4,150.0,QUICKSERVICE,16,EM,,1253.85,37.0,,,,,,,,,,,41.354,1352.0,2.0,1352.0,368.52,22,0,22APR2014,41,N,N,N,,,0,1,0,0,4.3548,,0,0,UNIVERSALNISSAN,16075.0,106.428,324.87,,NISSAN,VERSA4DRSDNCVT1.6SV,22923,N,2014,Y,0.0,0.0,,0.0,,,N,N,0
133237,USEDAUTO,LENDER,14.5,75,17982.93,23MAY2014,398.71,Cash,17983.0,Unknown--Cash-2-Check-1-SharedBranch-32,0,Y,Y,1439,FernPark,N,N,Y,33805,579,289,RENT,36,925.0,FOREMAN,2,EM,,4547.83,219.0,,,,,,,,,,,33.922,0.0,0.0,0.0,617.71,40,0,23MAY2014,40,Y,N,N,,,0,0,0,0,38.8591,,0,0,HERTZCARSALES,20800.0,86.456,358.95,,BUICK,LACROSSE,36361,N,2010,N,0.0,0.0,,0.0,,,Y,N,0
267165,NEWAUTO,LENDER,5.95,66,29616.32,29DEC2015,526.64,Coupon,29916.32,Unknown-,0,N,N,1439,Oviedo,N,N,Y,32765-8281,637,83,RENT,60,1200.0,SALES,157,EM,,11278.0,2654.0,632.0,92.0,BUYING,60.0,0.0,TELLER,157.0,EM,1040.0,0.0,35.578,48745.0,29.0,62360.0,2654.0,52,198,07JUN1999,219,Y,N,N,2.0,112.5,2,0,6,0,47.4212,10/25/2012,998,103,CENTRALFLORIDATOYOTA,24943.0,118.736,526.64,,TOYOTA,CAMRY,6,Y,2016,N,0.0,0.0,,0.0,,,Y,N,1
110393,INDIRECTUSEDAUTO,GATEWAY,14.5,72,11070.35,18MAR2014,232.48,Cash,11071.0,Unknown--Cash-12-Check-1,0,N,N,1340,,N,N,Y,32819,558,288,LIVEWITHPARENTS,10,0.0,ATTRACTIONOPERATOR,12,EM,,1516.67,89.0,,,,,,,,,,,21.196,0.0,0.0,8794.0,321.48,23,0,18MAR2014,42,N,N,N,,,0,2,0,1,16.5577,4/24/2014,0,10,EVOLUTIONAUTO,12475.0,88.74,231.81,,KIA,RIOLX,11528,N,2011,Y,0.0,0.0,,0.0,,,N,N,0
222112,USEDAUTO,LENDER,3.49,75,18318.13,15JUN2015,297.67,AutoTransfer,18362.83,Unknown-,0,Y,Y,1439,PineHills,N,N,Y,32818-6436,674,341,RENT,60,300.0,STORESERVICE,159,EM,,1868.53,90.0,,,,,,,,,,,36.803,1345.0,5.0,1345.0,387.67,34,48,23JUN2011,75,N,N,Y,62.0,816.2259,1,0,0,0,3080.3098,,0,0,,14125.0,129.686,253.01,,MAZDA,MAZDA3,58423,N,2013,N,0.0,0.0,,0.0,,,Y,Y,0
423308,USEDMOTORCYCLE,LENDER,6.49,60,12759.03,22JUN2017,250.26,AutoTransfer,12759.03,Unknown-,0,N,N,1446,Mills,Y,N,Y,32801-4109,751,390,RENT,18,1000.0,INSTRUCTIONALDESIGNER/MANAGER,94,EM,,8058.33,674.0,,,,,,,,,,,23.879,289.0,7.0,289.0,924.26,62,154,12AUG2004,157,Y,Y,Y,7.0,1251.4857,3,0,2,0,1748.5976,9/4/2014,165,28,,20389.0,62.578,249.38,,CAN-AM,SPYDERRT-SSE6,3000,N,2015,N,0.0,0.0,,0.0,,,N,N,0
139948,USEDAUTO,LENDER,2.75,48,16402.52,10JUL2014,361.62,Cash,16403.0,Unknown--ACH-2-Cash-35,0,N,N,1439,Mills,N,N,Y,32730-2733,573,283,LIVEWITHPARENTS,2,200.0,MANAGMENTTRAINIEE,5,EM,PAYSTUBS,2184.0,151.06,,,,,,,,,,,32.632,0.0,0.0,11753.0,512.68,22,1,28JUN2014,39,Y,N,N,,,1,0,0,0,4.879,,0,0,ENTERPRISECARSALES,17325.0,94.675,359.36,BLACK,CHEVROLET,IMPALA,64877,N,2013,N,0.0,0.0,,0.0,,,N,N,0
298615,INDIRECTNEWAUTO,GATEWAY,3.29,75,35357.39,07APR2016,522.91,Coupon,35357.39,ACH-1-HomeBanking-17,0,N,N,1054,ConsumerLending,N,N,Y,34753,828,355,BUYING,120,0.0,DRIVER,144,EM,,2500.0,1326.8,0.0,175.0,RENT,36.0,320.0,UNIONIRONWORKER,8.0,EM,2500.0,0.0,43.394,1492.0,7.0,3963.0,1849.71,46,0,06APR2016,17,N,N,N,,,1,0,0,0,5.0488,,0,0,CARLBLACKCHEVROLETBUICKGMC,35720.0,98.985,448.98,,CHEVROLET,SILVERADO1500,4,Y,2016,Y,1500.0,1500.0,,0.0,FORD,EXPLORER,N,N,0
144170,INDIRECTUSEDAUTO,GATEWAY,8.0,72,24350.84,30JUN2014,428.36,Cash,24351.0,Check-1-HomeBanking-19-Kiosk-1,0,N,N,1054,ConsumerLending,N,N,Y,34741,630,289,RENT,96,683.0,P.M.RUNNER,60,EM,,1620.0,31.0,0.0,0.0,LIVEWITHPARENTS,36.0,0.0,CASHIER,60.0,EM,1255.78,0.0,39.723,1047.0,1.0,1047.0,459.36,37,60,18JUN2009,99,Y,N,Y,136.0,391.4035,2,0,0,0,103.1525,2/15/2013,75,971,CENTRALFLORIDATOYOTA,24350.0,100.003,485.89,,TOYOTA,CAMRY4DRSDNV6AUTOSE(NATL),13188,N,2012,Y,0.0,-2361.0,,2361.0,MITSUBISHI,LANCER,N,N,0
257086,INDIRECTNEWAUTO,GATEWAY,3.49,78,27059.16,04NOV2015,388.8,AutoTransfer,27059.16,Unknown--Cash-3,0,N,N,1054,,N,N,Y,32839,677,312,LIVEWITHPARENTS,24,300.0,LEAD,72,EM,,2600.0,569.0,,,,,,,,,,,48.377,109.0,7.0,7218.0,957.8,44,0,03NOV2015,22,N,N,N,43.0,200.0,1,1,0,0,269.3343,12/2/2015,0,96,SPORTMAZDA,22020.0,122.884,351.0,,MAZDA,MAZDA3,5,Y,2015,Y,0.0,-1800.0,,1800.0,MAZDA,MAZDA5,N,N,0
274105,INDIRECTNEWAUTO,GATEWAY,3.74,84,26546.44,08JAN2016,360.24,Coupon,26546.44,Unknown--ACH-8-Check-3-HomeBanking-6,0,N,N,1054,,N,N,Y,32812,708,358,LIVEWITHPARENTS,53,300.0,,0,RE,,3500.0,519.18,,,,,,,,,,,33.698,228.0,1.0,62000.0,879.42,63,0,08JAN2016,20,Y,N,N,23.0,826.4678,0,1,0,0,242.2917,,0,0,UNIVERSALNISSAN,22470.0,118.142,358.97,,NISSAN,ROGUESELECTFWD4DRS,6,Y,2015,Y,0.0,0.0,,0.0,,,N,N,0
338556,INDIRECTNEWAUTO,GATEWAY,6.99,75,18066.93,19AUG2016,298.87,Coupon,18066.93,ACH-1-HomeBanking-11,0,N,N,1484,,N,N,Y,32765,644,135,BUYING,8,0.0,SOFTWAREENGINEER,6,EM,,12666.67,5411.0,,,,,,,,,,,45.078,32131.0,8.0,62093.0,5709.87,49,55,12JAN2012,68,Y,Y,N,2.0,0.405,2,0,0,0,242.056,10/24/2012,978,205,UNIVERSALNISSAN,17770.0,101.671,293.55,,NISSAN,VERSA4DRSDNCVT1.6SV,25,Y,2016,Y,0.0,0.0,,0.0,,,N,N,0
303832,USEDAUTO,LENDER,2.15,36,16181.45,22APR2016,464.95,Cash,16181.45,Unknown-,0,N,N,1387,MetroWest,N,N,Y,32835-8213,822,341,BUYING,192,0.0,SKYCAP,276,EM,,6666.67,1091.0,,,,,,,,,,,23.339,7705.0,6.0,7705.0,1555.95,54,396,08APR1983,413,N,N,N,2.0,1986.0,2,0,0,0,4634.6999,11/2/2012,557,193,,27350.0,59.164,484.41,,TOYOTA,HIGHLANDER,17026,N,2013,N,0.0,0.0,,0.0,,,N,N,0
228994,NEWAUTO,LENDER,2.99,66,33213.94,17JUL2015,547.07,Coupon,33213.94,Check-1-Draft-1,0,N,N,1394,FernPark,N,N,Y,32707,693,303,LIVEWITHPARENTS,6,300.0,HRDEPT,44,EM,,2333.33,2146.46,690.0,196.0,OTHER,6.0,0.0,CONTROLLER,44.0,EM,10000.0,0.0,24.272,19651.0,20.0,19651.0,2693.53,46,39,17APR2012,65,Y,Y,N,1.0,36.0,2,1,0,1,2500.7608,10/25/2012,657,199,,36555.0,90.86,542.85,,GMC,CANYONCREWCAB,5588,Y,2015,N,0.0,0.0,,0.0,,,N,N,0
410562,INDIRECTUSEDAUTO,GATEWAY,10.9,75,18264.42,17MAY2017,338.39,Coupon,18264.42,ACH-4,0,N,N,2008,ConsumerLending,N,N,Y,34741-3067,609,318,RENT,2,820.0,PLUMBER,8,EM,,2600.0,88.0,,,,,,,,,,,47.938,1794.0,3.0,1794.0,426.39,45,0,17MAY2017,4,N,N,N,,,0,0,0,0,5.0,,0,0,UNIVERSALNISSAN,16250.0,112.396,306.49,,HYUNDAI,SONATA4DRSDN2.4LSE,39968,N,2016,Y,0.0,0.0,,0.0,,,N,N,0
338400,USEDAUTO,LENDER,3.5,63,14779.45,23AUG2016,278.54,AutoTransfer,14853.14,Unknown--HomeBanking-11,0,Y,Y,1250,Kissimmee,N,N,Y,34741-5907,729,419,LIVEWITHPARENTS,242,300.0,SALESASSOCIATE,3,EM,,1388.4,400.0,760.0,422.0,BUYING,240.0,0.0,SENIORSUPPORT,204.0,EM,5200.0,0.0,14.852,990.0,9.0,990.0,678.54,20,106,02OCT2007,119,Y,Y,N,30.0,627.7526,3,0,0,0,322.8326,12/1/2012,509,201,HOLLERIMPORTSOFWINTERPARK,15300.0,96.598,276.63,,CHRYSLER,200,32675,N,2015,N,0.0,0.0,,0.0,,,Y,N,0
304303,INDIRECTNEWAUTO,GATEWAY,4.2,84,36999.63,03MAY2016,510.05,Coupon,36999.63,ACH-3-Draft-12,0,N,N,1484,ConsumerLending,N,N,Y,33809,673,256,RENT,36,450.0,CLAIMSADJUSTER,186,EM,,3416.67,369.0,,,,,,,,,,,38.899,12991.0,5.0,12991.0,879.05,54,0,03MAY2016,16,N,N,N,,,0,0,0,0,1.415,,0,0,UNIVERSALNISSAN,33970.0,108.919,499.11,BROWN,HYUNDAI,TUCSONFWD4DRLIMITED,19,Y,2016,Y,0.0,-3700.0,,3700.0,HYUNDAI,GENESISCOUPE,N,N,0
90428,INDIRECTUSEDAUTO,GATEWAY,7.5,60,11131.54,13JAN2014,208.9,Cash,11132.0,Check-1,0,N,N,1340,,N,N,Y,34472,0,288,LIVEWITHPARENTS,1,0.0,CREWMEMBER,16,EM,,1040.0,0.0,,,,,,,,,,,21.513,0.0,0.0,0.0,0.0,21,0,13JAN2014,44,N,N,N,,,0,0,0,0,0.0,,0,0,CECILCLARKCHEVROLET,10450.0,106.522,208.9,,CHEVROLET,IMPALA4DRSDNLS,65560,N,2007,Y,0.0,0.0,,0.0,,,N,N,1
110796,INDIRECTUSEDAUTO,GATEWAY,4.74,72,17458.76,18MAR2014,279.62,Cash,17459.0,Unknown--ACH-5-SharedBranch-46,20,N,N,1340,ConsumerLending,N,N,Y,33034,726,296,RENT,72,750.0,PRODUCE,216,EM,,2388.78,581.0,580.0,280.0,RENT,36.0,411.0,MCA(CUSTOMERASSIST)/,42.0,EM,1347.0,0.0,54.115,1277.0,4.0,1967.0,860.62,45,0,18MAR2014,42,Y,N,N,,,0,1,0,0,12.4034,4/3/2014,0,11,EVOLUTIONAUTO,20125.0,86.75200000000002,255.73,,TOYOTA,CAMRY-4CYL.,21017,N,2012,Y,0.0,0.0,,0.0,,,N,N,0
145665,USEDAUTO,LENDER,2.75,48,9027.96,01JUL2014,253.14,Coupon,9028.0,Check-1-Draft-10,0,Y,Y,1401,OrangeCity,N,N,Y,32174-4431,759,293,BUYING,120,0.0,TEACHER,336,EM,,5333.33,1174.0,,,,,,,,,,,26.759,22093.0,3.0,22093.0,1427.14,53,52,19MAR2010,90,N,Y,Y,62.0,2320.4879,2,0,0,0,1429.295,,0,0,,13375.0,67.499,220.5,,HYUNDAI,SANTAFE-V6,90000,N,2009,N,0.0,0.0,,0.0,,,N,N,0
423451,INDIRECTNEWAUTO,GATEWAY,7.25,75,31240.55,28JUN2017,520.79,Coupon,31240.55,Cash-3,0,N,N,1617,ConsumerLending,N,N,Y,32839,637,316,LIVEWITHPARENTS,216,300.0,PCT,132,EM,,4055.12,581.98,,,,,,,,,,,34.593,3112.0,5.0,3112.0,1102.77,56,10,08AUG2016,13,N,N,Y,,,1,0,1,0,336.1369,,0,0,UNIVERSALNISSAN,23955.0,130.41299999999998,469.38,,HYUNDAI,TUCSONSEFWD,11,Y,2017,Y,0.0,-7950.0,,7950.0,HYUNDAI,ELANTRA,N,N,0
148870,USEDAUTO,LENDER,1.99,36,18726.97,14JUL2014,536.75,Cash,18727.0,HomeBanking-21,0,N,N,1045,UCFCommons,N,N,Y,32765,760,294,RENT,24,1158.0,DIRECTOROFCOMP.,24,EM,,7416.67,514.0,,,,,,,,,,,29.781,6820.0,7.0,6820.0,1050.75,72,0,12JUL2014,38,Y,N,N,112.0,2018.6,2,0,0,0,1818.727,7/13/2014,2,226,,19225.0,97.409,530.25,,TOYOTA,RAV4-4CYL.,48000,N,2011,N,0.0,0.0,,0.0,,,Y,N,0
176440,USEDAUTO,LENDER,2.75,48,12910.04,22OCT2014,282.55,Cash,12911.0,Unknown--Cash-5-Check-1,2,N,N,1340,SouthOrlando,N,N,Y,32828-7494,602,278,RENT,3,600.0,SUPERVISOR,96,EM,PAYSTUBS,3466.67,367.0,,,,,,,,,,,36.106,1692.0,2.0,1692.0,367.0,46,0,22OCT2014,35,N,N,N,,,0,0,0,0,2266.6642,,0,0,CLASSICHONDA,15250.0,84.656,282.55,,HYUNDAI,ELANTRA,39087,N,2013,N,0.0,0.0,,0.0,,,Y,N,1
201208,INDIRECTUSEDAUTO,GATEWAY,8.0,75,18879.92,24FEB2015,320.71,Coupon,18879.92,Unknown--Cash-5-HomeBanking-22-Kiosk-1,0,N,N,1249,,N,N,Y,34743,656,284,LIVEWITHPARENTS,55,300.0,MEDICALASSISTANT,8,EM,,2000.0,74.0,,,,,,,,,,,34.736,322.0,3.0,21981.0,394.71,25,18,27AUG2013,49,N,N,N,,,1,0,1,0,1313.1157,10/21/2013,15,51,EVOLUTIONAUTO,18775.0,100.559,276.49,,HONDA,ACCORD-4CYL.SEDAN4DEX,26350,N,2012,Y,0.0,0.0,,0.0,,,N,N,0
379553,INDIRECTUSEDAUTO,GATEWAY,4.0,84,22435.63,25JAN2017,307.17,Coupon,22435.63,ACH-7,0,N,N,1439,ConsumerLending,N,N,Y,32824,745,277,OTHER,120,300.0,FRONTOFFICEMANAGER,104,EM,,2916.67,651.0,,,,,,,,,,,43.137,13033.0,8.0,16831.0,958.17,29,0,25JAN2017,8,N,N,N,,,0,0,0,0,5.0,,0,0,UNIVERSALNISSAN,20750.0,108.124,315.36,,NISSAN,ROGUE,6374,N,2016,Y,0.0,0.0,,0.0,,,N,N,0
